School Type,Campus Name,District Name,Total Score,Overall Grade,County Name,NCESSCH,LAT,LONG,ZIP
HIGH,IRION H S,IRION COUNTY ISD,51.2,C,IRION,483036003400,31.260673,-100.823414,76941
MIDDLE,IRION H S,IRION COUNTY ISD,60.4,A-,IRION,483036003400,31.260673,-100.823414,76941
ELEMENTARY,IRMA DRU HUTCHISON EL,LAMAR CISD,56,B,FORT BEND,482658010666,29.564956,-95.72221,77469
HIGH,IRMA LERMA RANGEL YOUNG WOMEN'S LE,DALLAS ISD,105.1,A+,DALLAS,481623010561,32.773402,-96.759603,75210
MIDDLE,IRONS J H,CONROE ISD,58,B+,MONTGOMERY,481500012065,30.21102,-95.420801,77385
MIDDLE,IRONS MIDDLE,LUBBOCK ISD,40.2,C,LUBBOCK,482850010899,33.523018,-101.92498,79424
ELEMENTARY,IRVIN EL,MIDLOTHIAN ISD,49.2,C+,ELLIS,483060006304,32.480838,-96.999911,76065
HIGH,IRVIN H S,EL PASO ISD,37.6,D-,EL PASO,481830001694,31.879714,-106.414127,79924
ELEMENTARY,IRVING EL,CLEBURNE ISD,26.5,F,JOHNSON,481431000922,32.363113,-97.389799,76031
HIGH,IRVING H S,IRVING ISD,45,C-,DALLAS,482442002726,32.824989,-96.949999,75061
ELEMENTARY,ISAACS EL,HOUSTON ISD,39.8,D+,HARRIS,482364002497,29.79523,-95.31763,77026
ELEMENTARY,ISBELL EL,FRISCO ISD,66.6,A-,COLLIN,482001010497,33.127457,-96.741269,75035
MIDDLE,ISBILL J H,MCGREGOR ISD,40.3,C,MCLENNAN,482982003353,31.436321,-97.412001,76657
HIGH,ISCHOOL HIGH AT UNIVERSITY PARK,TEXAS COLLEGE PREPARATORY,79.7,A,HARRIS,480016312903,29.992807,-95.582446,77070
HIGH,ITALY H S,ITALY ISD,52.2,C+,ELLIS,482445002740,32.181129,-96.878968,76651
MIDDLE,ITALY H S,ITALY ISD,41,C,ELLIS,482445002740,32.181129,-96.878968,76651
ELEMENTARY,ITASCA EL,ITASCA ISD,44.2,C,HILL,482448002742,32.16433,-97.146476,76055
HIGH,ITASCA H S,ITASCA ISD,57.6,B-,HILL,482448002743,32.164515,-97.145293,76055
MIDDLE,ITASCA MIDDLE,ITASCA ISD,24.3,F,HILL,482448021363,32.163999,-97.146137,76055
HIGH,IUNIVERSITY PREP,GRAPEVINE-COLLEYVILLE ISD,75.8,A,TARRANT,482166013033,32.920412,-97.115968,76051
MIDDLE,IUNIVERSITY PREP,GRAPEVINE-COLLEYVILLE ISD,60.6,A-,TARRANT,482166013033,32.920412,-97.115968,76051
ELEMENTARY,J A HARGRAVE EL,CROWLEY ISD,28.5,F,TARRANT,481591011030,32.608221,-97.365102,76123
ELEMENTARY,J A VITOVSKY EL,MIDLOTHIAN ISD,34,D,ELLIS,483060010631,32.502197,-96.990422,76065
ELEMENTARY,J B STEPHENS EL,BANGS ISD,39.7,D+,BROWN,480939000397,31.729584,-99.126788,76823
ELEMENTARY,J B WILMETH EL,MCKINNEY ISD,60.2,B+,COLLIN,482985010504,33.212036,-96.71767,75071
ELEMENTARY,J C MARTIN JR EL,LAREDO ISD,71.9,A,WEBB,482679003019,27.510944,-99.496542,78040
ELEMENTARY,J C THOMPSON EL,NORTHWEST ISD,37.5,D+,DENTON,483318012710,32.990399,-97.366373,76052
ELEMENTARY,J H HINES EL,WACO ISD,19.7,F,MCLENNAN,484428005039,31.573143,-97.120752,76704
MIDDLE,J HERMAN REED MIDDLE,DUNCANVILLE ISD,27.9,D-,DALLAS,481764001528,32.64836,-96.900585,75116
MIDDLE,J J WESSENDORFF MIDDLE,LAMAR CISD,42.7,C+,FORT BEND,482658002985,29.560429,-95.767575,77471
ELEMENTARY,J K HILEMAN EL,QUEEN CITY ISD,59.7,B+,CASS,483621004073,33.145899,-94.133636,75572
ELEMENTARY,J KAWAS EL,LAREDO ISD,70.8,A,WEBB,482679005765,27.478314,-99.471083,78046
ELEMENTARY,J L BOREN EL,MANSFIELD ISD,62.8,B+,TARRANT,482892005545,32.59148,-97.116291,76063
ELEMENTARY,J L EVERHART MAGNET EL,LONGVIEW ISD,37.7,D+,GREGG,482811012528,32.533859,-94.718017,75601
MIDDLE,J L LONG MIDDLE,DALLAS ISD,44.6,C+,DALLAS,481623001307,32.807032,-96.749308,75214
ELEMENTARY,J L LYON EL,MAGNOLIA ISD,42.9,C-,MONTGOMERY,482874003255,30.139379,-95.753791,77355
ELEMENTARY,J L WILLIAMS/LOVETT LEDGER EL,COPPERAS COVE ISD,47,C+,CORYELL,481524006840,31.141426,-97.90905,76522
ELEMENTARY,J LYNDAL HUGHES EL,NORTHWEST ISD,49.6,C+,DENTON,483318011208,32.981644,-97.284951,76262
HIGH,J M HANKS H S,YSLETA ISD,63.1,B,EL PASO,484668005323,31.770092,-106.320948,79935
MIDDLE,J MARTIN JACQUET MIDDLE,FORT WORTH ISD,16.8,F,TARRANT,481970001854,32.719747,-97.237417,76105
ELEMENTARY,J N ERVIN EL,DALLAS ISD,27.8,F,DALLAS,481623005442,32.680236,-96.762662,75241
ELEMENTARY,J P STARKS EL,DALLAS ISD,56.6,B,DALLAS,481623006242,32.721964,-96.774059,75216
ELEMENTARY,J T BRACKENRIDGE EL,SAN ANTONIO ISD,32.2,D-,BEXAR,483873004366,29.41806,-98.51359,78207
ELEMENTARY,J T STEVENS EL,FORT WORTH ISD,43.7,C,TARRANT,481970001915,32.654229,-97.392778,76133
ELEMENTARY,J W CACERES EL,DONNA ISD,38.6,D+,HIDALGO,481739006244,26.166699,-98.069731,78537
MIDDLE,J W HOLLOWAY SIXTH GRADE SCHOOL,WHITEHOUSE ISD,48.1,B-,SMITH,484560012052,32.227986,-95.215189,75791
ELEMENTARY,J W LONG EL,TERRELL ISD,30.3,D-,KAUFMAN,484245004842,32.758064,-96.274815,75160
ELEMENTARY,J W RAY LEARNING CENTER,DALLAS ISD,45.1,C,DALLAS,481623001334,32.801731,-96.789337,75204
MIDDLE,J W WILLIAMS MIDDLE,ROCKWALL ISD,58.9,B+,ROCKWALL,483765007095,32.964371,-96.454675,75087
ELEMENTARY,JACINTO CITY EL,GALENA PARK ISD,53.7,B-,HARRIS,482025001986,29.765561,-95.236394,77029
ELEMENTARY,JACK & SHARON RHOADS EL,KATY ISD,57.8,B,HARRIS,482517010766,29.830228,-95.716021,77449
ELEMENTARY,JACK C BINION EL,BIRDVILLE ISD,47.1,C+,TARRANT,481023000487,32.822842,-97.218805,76118
HIGH,JACK C HAYS H S,HAYS CISD,58.9,B-,HAYS,480001005244,30.030922,-97.889295,78610
ELEMENTARY,JACK D JOHNSON EL,CARROLL ISD,80.7,A+,TARRANT,481302000790,32.958014,-97.133094,76092
HIGH,JACK E SINGLEY ACADEMY,IRVING ISD,46.6,C-,DALLAS,482442008525,32.867826,-96.962606,75038
ELEMENTARY,JACK LOWE SR EL,DALLAS ISD,59,B+,DALLAS,481623010569,32.872885,-96.761312,75231
ELEMENTARY,JACK LUMMUS INT,ENNIS ISD,40.2,C-,ELLIS,481854007588,32.32721,-96.637408,75119
ELEMENTARY,JACK M FIELDS SR EL,HUMBLE ISD,27.3,F,HARRIS,482391007029,29.966634,-95.262608,77396
ELEMENTARY,JACK TAYLOR EL,BURLESON ISD,51.6,B-,JOHNSON,481218006227,32.558219,-97.331586,76028
ELEMENTARY,JACKIE CARDEN EL,CROWLEY ISD,51.5,B-,TARRANT,481591006669,32.618799,-97.375319,76123
ELEMENTARY,JACKIE MAE TOWNSELL EL,IRVING ISD,32.1,D-,DALLAS,482442009618,32.857141,-96.986824,75038
ELEMENTARY,JACKSBORO EL,JACKSBORO ISD,51,B-,JACK,482453002745,33.226714,-98.176318,76458
HIGH,JACKSBORO H S,JACKSBORO ISD,50.7,C,JACK,482453002746,33.229505,-98.170521,76458
MIDDLE,JACKSBORO MIDDLE,JACKSBORO ISD,42.5,C+,JACK,482453002747,33.218831,-98.171293,76458
ELEMENTARY,JACKSON EL,LAMAR CISD,60.7,B+,FORT BEND,480744000022,32.412486,-99.755663,79605
ELEMENTARY,JACKSON EL,MCALLEN ISD,54.1,B,HIDALGO,480744000022,32.412486,-99.755663,79605
ELEMENTARY,JACKSON EL,ABILENE ISD,52.9,B-,TAYLOR,480744000022,32.412486,-99.755663,79605
ELEMENTARY,JACKSON EL,PLANO ISD,46.7,C+,COLLIN,480744000022,32.412486,-99.755663,79605
ELEMENTARY,JACKSON EL,CHAPEL HILL ISD,41.5,C-,SMITH,480744000022,32.412486,-99.755663,79605
ELEMENTARY,JACKSON EL,LUBBOCK ISD,31.9,D-,LUBBOCK,480744000022,32.412486,-99.755663,79605
MIDDLE,JACKSON INT,PASADENA ISD,38.4,C-,HARRIS,483432003829,29.700447,-95.199804,77506
MIDDLE,JACKSON MIDDLE,NORTH EAST ISD,44,C+,BEXAR,483294003642,29.516673,-98.534297,78230
MIDDLE,JACKSON TECHNOLOGY CENTER,GARLAND ISD,59.5,B+,DALLAS,482034002031,32.925048,-96.678358,75042
ELEMENTARY,JACKSON/ROOSEVELT COMPLEX,CALHOUN COUNTY ISD,56.1,B,CALHOUN,481248000745,28.600323,-96.628828,77979
ELEMENTARY,JACKSON-KELLER EL,NORTH EAST ISD,34.3,D,BEXAR,483294006590,29.510735,-98.5183,78213
HIGH,JACKSONVILLE H S,JACKSONVILLE ISD,50.5,C,CHEROKEE,482459002750,31.953448,-95.250843,75766
MIDDLE,JACKSONVILLE MIDDLE,JACKSONVILLE ISD,36.6,C-,CHEROKEE,482459002752,31.977016,-95.253028,75766
ELEMENTARY,JACOB'S WELL EL,WIMBERLEY ISD,52,B-,HAYS,480000905246,30.019254,-98.144719,78676
MIDDLE,JAIME ESCALANTE MIDDLE,PHARR-SAN JUAN-ALAMO ISD,32.6,D+,HIDALGO,483486012589,26.134854,-98.191555,78577
ELEMENTARY,JAKE SILBERNAGEL EL,DICKINSON ISD,45.5,C,GALVESTON,481707005455,29.479183,-95.045828,77539
ELEMENTARY,JAMES A ARTHUR INT,KENNEDALE ISD,33.1,D-,TARRANT,482550002838,32.652707,-97.220826,76060
ELEMENTARY,JAMES A MONACO,AUBREY ISD,46.5,C,DENTON,480891012259,33.239159,-96.96828,76227
ELEMENTARY,JAMES AND MARGIE MARION EL,ALLEN ISD,68.9,A,COLLIN,480789009490,33.123713,-96.639963,75002
ELEMENTARY,JAMES B HAVARD EL,GALENA PARK ISD,40.4,C-,HARRIS,482025007926,29.805531,-95.171711,77049
ELEMENTARY,JAMES BOWIE EL,SIMMS ISD,47.8,C+,BOWIE,481623001215,32.752274,-96.8152,75203
ELEMENTARY,JAMES BOWIE EL,DALLAS ISD,42.4,C-,DALLAS,481623001215,32.752274,-96.8152,75203
ELEMENTARY,JAMES BOWIE EL,GRAND PRAIRIE ISD,42.3,C-,DALLAS,481623001215,32.752274,-96.8152,75203
ELEMENTARY,JAMES BOWIE EL,GOOSE CREEK CISD,33.7,D-,HARRIS,481623001215,32.752274,-96.8152,75203
ELEMENTARY,JAMES BOWIE FINE ARTS ACADEMY,MIDLAND ISD,53.8,B-,MIDLAND,483057012290,32.01014,-102.087261,79701
HIGH,JAMES BOWIE H S,SIMMS ISD,55.1,B-,BOWIE,484032004567,33.349066,-94.506437,75574
MIDDLE,JAMES BOWIE MIDDLE,FORT BEND ISD,63.4,A-,FORT BEND,481965012214,29.62625,-95.716391,77406
MIDDLE,JAMES BOWIE MIDDLE,SIMMS ISD,42.6,C+,BOWIE,481965012214,29.62625,-95.716391,77406
ELEMENTARY,JAMES C NEILL EL,FORT BEND ISD,57,B,FORT BEND,481965013335,29.649805,-95.721258,77406
MIDDLE,JAMES COBLE MIDDLE,MANSFIELD ISD,52.8,B,TARRANT,482892011335,32.61557,-97.090166,76002
ELEMENTARY,JAMES E MITCHELL EL,GEORGETOWN ISD,22.5,F,WILLIAMSON,482060012217,30.61939,-97.642391,78626
ELEMENTARY,JAMES E RANDOLPH EL,KATY ISD,71.3,A,HARRIS,482517012839,29.710566,-95.848095,77441
ELEMENTARY,JAMES E WILLIAMS EL,KATY ISD,75,A+,HARRIS,482517008825,29.732257,-95.765515,77450
HIGH,JAMES EARL RUDDER H S,BRYAN ISD,33,F,BRAZOS,481179011154,30.688473,-96.342664,77808
ELEMENTARY,JAMES F DELANEY EL,KENNEDALE ISD,55.5,B,TARRANT,482550006280,32.648498,-97.222369,76060
MIDDLE,JAMES FANNIN MIDDLE,GRAND PRAIRIE ISD,38,C-,DALLAS,482142012480,32.751947,-96.96461,75050
MIDDLE,JAMES GARLAND WALSH MIDDLE,ROUND ROCK ISD,79.7,A+,WILLIAMSON,483808011100,30.5349,-97.733949,78681
MIDDLE,JAMES H BAKER SIXTH GRADE CAMPUS,LA PORTE ISD,44.2,C+,HARRIS,482619002956,29.662797,-95.085264,77571
ELEMENTARY,JAMES H ROSS EL,CLEAR CREEK ISD,55.7,B,GALVESTON,481428000910,29.500292,-95.122939,77573
ELEMENTARY,JAMES L MASTERS,JUDSON ISD,48.6,C+,BEXAR,482499012236,29.456759,-98.347443,78109
HIGH,JAMES M STEELE H S,NORTHWEST ISD,78.1,A,DENTON,483318012421,33.002022,-97.223877,76262
HIGH,JAMES MADISON H S,DALLAS ISD,45.6,C-,DALLAS,481623001311,32.77131,-96.764876,75215
MIDDLE,JAMES MIDDLE,FORT WORTH ISD,23.4,F,TARRANT,481970001870,32.733713,-97.28403,76105
ELEMENTARY,JAMES P BUTLER EL,SOCORRO ISD,70.3,A,EL PASO,484071012820,31.791128,-106.222769,79938
ELEMENTARY,JAMES PATTERSON EL,FORT BEND ISD,47.9,C+,FORT BEND,481965013336,29.685138,-95.708792,77407
ELEMENTARY,JAMES R BILHARTZ JR EL,DUNCANVILLE ISD,40.1,C-,DALLAS,481764009501,32.665285,-96.928624,75236
MIDDLE,JAMES R BROOKS MIDDLE,GREENWOOD ISD,35.4,C-,MIDLAND,482175007697,32.024858,-101.893294,79706
ELEMENTARY,JAMES S HOGG EL,DALLAS ISD,50.3,B-,DALLAS,481623001278,32.756611,-96.825343,75208
MIDDLE,JAMES TIPPIT MIDDLE,GEORGETOWN ISD,27.7,D-,WILLIAMSON,482060002070,30.615343,-97.699514,78628
ELEMENTARY,JAN SCHIFF EL,FORT BEND ISD,65.8,A-,FORT BEND,481965011961,29.53481,-95.552941,77459
ELEMENTARY,JANE A HAMBRIC SCHOOL,SOCORRO ISD,48.4,C+,EL PASO,484071008778,31.795837,-106.278727,79936
MIDDLE,JANE A HAMBRIC SCHOOL,SOCORRO ISD,50.5,B,EL PASO,484071008778,31.795837,-106.278727,79936
ELEMENTARY,JANE LONG,BRYAN ISD,29.9,F,BRAZOS,481179006657,30.650133,-96.39467,77803
ELEMENTARY,JANE LONG EL,LAMAR CISD,59.6,B+,FORT BEND,481119000590,28.945728,-95.364861,77541
ELEMENTARY,JANET BROCKETT EL,MANSFIELD ISD,51,B-,TARRANT,482892011027,32.611999,-97.098319,76002
ELEMENTARY,JANOWSKI EL,HOUSTON ISD,43.3,C,HARRIS,482364002499,29.830197,-95.370882,77022
HIGH,JARRELL H S,JARRELL ISD,46.9,C-,WILLIAMSON,482460002756,30.818644,-97.62837,76537
ELEMENTARY,JARRELL INT,JARRELL ISD,40.2,C-,WILLIAMSON,482460013159,30.82932,-97.606621,76537
MIDDLE,JARRELL MIDDLE,JARRELL ISD,32.9,D+,WILLIAMSON,482460007492,30.82932,-97.606621,76537
HIGH,JASPER H S,JASPER ISD,37,D-,JASPER,482463002758,30.902605,-94.006337,75951
MIDDLE,JASPER J H,JASPER ISD,36.7,C-,JASPER,482463002759,30.922353,-94.009501,75951
HIGH,JAY H S,NORTHSIDE ISD,41,D,BEXAR,483312003706,29.418519,-98.640304,78227
ELEMENTARY,JAYTON SCHOOLS,JAYTON-GIRARD ISD,62.7,B+,KENT,482466002762,33.252771,-100.582245,79528
HIGH,JAYTON SCHOOLS,JAYTON-GIRARD ISD,53.3,C+,KENT,482466002762,33.252771,-100.582245,79528
MIDDLE,JAYTON SCHOOLS,JAYTON-GIRARD ISD,64.3,A-,KENT,482466002762,33.252771,-100.582245,79528
ELEMENTARY,JC KELLY EL,HIDALGO ISD,76.2,A+,HIDALGO,482310005743,26.116777,-98.194322,78577
ELEMENTARY,JEAN & BETTY SCHMALZ EL,KATY ISD,51.5,B-,HARRIS,482517008628,29.81953,-95.689778,77084
ELEMENTARY,JEAN MASSIEU ACADEMY,JEAN MASSIEU ACADEMY,23.6,F,DALLAS,480009808169,32.747512,-97.106272,76011
HIGH,JEAN MASSIEU ACADEMY,JEAN MASSIEU ACADEMY,28.9,F,DALLAS,480009808169,32.747512,-97.106272,76011
MIDDLE,JEAN MASSIEU ACADEMY,JEAN MASSIEU ACADEMY,26.6,D-,DALLAS,480009808169,32.747512,-97.106272,76011
MIDDLE,JEAN MCCLUNG MIDDLE,FORT WORTH ISD,27.4,D-,TARRANT,481970012314,32.76019,-97.360441,76107
ELEMENTARY,JEANETTE HAYES EL,KATY ISD,66.2,A-,HARRIS,482517007336,29.754647,-95.73535,77450
MIDDLE,JEFFERIES J H,COMANCHE ISD,35.7,C-,COMANCHE,481476000977,31.910124,-98.589424,76442
ELEMENTARY,JEFFERSON AVE EL,SEGUIN ISD,36,D,GUADALUPE,483969004508,29.567113,-97.977309,78155
ELEMENTARY,JEFFERSON EL,HARLINGEN CISD,55.9,B,CAMERON,482253002286,26.187166,-97.706938,78550
ELEMENTARY,JEFFERSON EL,WICHITA FALLS ISD,55.7,B,WICHITA,482253002286,26.187166,-97.706938,78550
ELEMENTARY,JEFFERSON EL,SHERMAN ISD,52,B-,GRAYSON,482253002286,26.187166,-97.706938,78550
ELEMENTARY,JEFFERSON EL,HOUSTON ISD,45.8,C,HARRIS,482253002286,26.187166,-97.706938,78550
ELEMENTARY,JEFFERSON EL,TEMPLE ISD,41.7,C-,BELL,482253002286,26.187166,-97.706938,78550
ELEMENTARY,JEFFERSON EL,JEFFERSON ISD,28.4,F,MARION,482253002286,26.187166,-97.706938,78550
ELEMENTARY,JEFFERSON ELEM,EDINBURG CISD,72.5,A,HIDALGO,481818001643,26.293134,-98.162156,78539
HIGH,JEFFERSON H S,JEFFERSON ISD,49.8,C,MARION,481830001695,31.770527,-106.435294,79905
HIGH,JEFFERSON H S,EL PASO ISD,49,C,EL PASO,481830001695,31.770527,-106.435294,79905
HIGH,JEFFERSON H S,SAN ANTONIO ISD,33.3,F,BEXAR,481830001695,31.770527,-106.435294,79905
MIDDLE,JEFFERSON J H,JEFFERSON ISD,30.9,D,MARION,482473002765,32.7693,-94.350029,75657
MIDDLE,JEFFERSON MIDDLE,NORTHSIDE ISD,52.4,B,BEXAR,483312011549,29.519806,-98.710498,78254
MIDDLE,JEFFERSON MIDDLE,PORT ARTHUR ISD,26.5,D-,JEFFERSON,483312011549,29.519806,-98.710498,78254
ELEMENTARY,JENKS EL,KATY ISD,64.5,B+,HARRIS,482517013093,29.742056,-95.84611,77494
ELEMENTARY,JENNIE REID EL,LA PORTE ISD,60.8,B+,HARRIS,482619006286,29.652586,-95.081528,77571
ELEMENTARY,JENNY PRESTON EL,ALLEN ISD,82.3,A+,COLLIN,480789013566,33.140939,-96.667584,75013
ELEMENTARY,JENSEN EL,PASADENA ISD,41.2,C-,HARRIS,483432003830,29.659529,-95.175791,77504
ELEMENTARY,JERRY R JUNKINS EL,DALLAS ISD,48.7,C+,DALLAS,481623010574,32.974083,-96.85712,75204
HIGH,JERSEY VILLAGE H S,CYPRESS-FAIRBANKS ISD,59,B-,HARRIS,481611001186,29.8822,-95.555483,77040
ELEMENTARY,JESS HARBEN EL,RICHARDSON ISD,52.2,B-,DALLAS,483702004136,32.939655,-96.705478,75081
ELEMENTARY,JESSE MCGOWEN EL,MCKINNEY ISD,54.5,B,COLLIN,482985011172,33.154732,-96.6742,75070
ELEMENTARY,JESSIE L JENSEN EL,SHARYLAND ISD,51.3,B-,HIDALGO,483993007043,26.286868,-98.279545,78573
ELEMENTARY,JESSUP EL,PASADENA ISD,35.5,D,HARRIS,483432003831,29.627962,-95.250988,77075
ELEMENTARY,JILL STONE EL AT VICKERY MEADOW,DALLAS ISD,45.2,C,DALLAS,481623007855,32.865486,-96.74975,75231
ELEMENTARY,JIM AND BETTY HUGHES EL,PROSPER ISD,55.8,B,COLLIN,483600013232,33.214707,-96.762282,75071
MIDDLE,JIM BARNES MIDDLE,SEGUIN ISD,39.1,C,GUADALUPE,483969021271,29.556518,-97.93883,78155
HIGH,JIM NED H S,JIM NED CISD,58.3,B-,TAYLOR,482478002771,32.214043,-99.797141,79562
MIDDLE,JIM NED MIDDLE,JIM NED CISD,50.1,B,TAYLOR,482478007734,32.213312,-99.797692,79562
ELEMENTARY,JIM PLAIN EL,LEANDER ISD,40.1,C-,WILLIAMSON,482703011370,30.58685,-97.868593,78641
ELEMENTARY,JIMMIE TYLER BRASHEAR EL,DALLAS ISD,67,A-,DALLAS,481623010568,32.71259,-96.857685,75204
HIGH,JIMMY CARTER EARLY COLLEGE H S,LA JOYA ISD,91.3,A+,HIDALGO,482613010825,26.254792,-98.4757,78560
ELEMENTARY,JO ANN FORD EL,GEORGETOWN ISD,61.7,B+,WILLIAMSON,482060011092,30.688487,-97.728865,78633
MIDDLE,JO NELSON MIDDLE,SANTA ROSA ISD,36.9,C-,CAMERON,483936006324,26.253791,-97.824736,78593
ELEMENTARY,JOAN LINK EL,SPRING ISD,27.4,F,HARRIS,484122005816,29.95498,-95.463544,77067
MIDDLE,JOAQUIN CIGARROA MIDDLE,LAREDO ISD,38.4,C-,WEBB,482679005884,27.472601,-99.469448,78046
ELEMENTARY,JOAQUIN EL,JOAQUIN ISD,45.5,C,SHELBY,482481002773,31.965888,-94.047892,75954
HIGH,JOAQUIN H S,JOAQUIN ISD,48,C-,SHELBY,482481002774,31.965934,-94.049919,75954
MIDDLE,JOAQUIN J H SCHOOL,JOAQUIN ISD,50.7,B,SHELBY,482481009018,31.965958,-94.050114,75954
ELEMENTARY,JOE HUBENAK EL,LAMAR CISD,74,A+,FORT BEND,482658012073,29.69115,-95.800031,77406
ELEMENTARY,JOE K BRYANT EL,ANNA ISD,48,C+,COLLIN,480834000206,33.377771,-96.566328,75409
ELEMENTARY,JOE LEE JOHNSON EL,ROUND ROCK ISD,35.8,D,WILLIAMSON,483808011101,30.456579,-97.681743,78728
ELEMENTARY,JOE M PIRTLE EL,BELTON ISD,60,B+,BELL,480986008101,31.113625,-97.432974,76502
ELEMENTARY,JOE V HART EL,LOVEJOY ISD,67.3,A-,COLLIN,482838008740,33.091813,-96.58988,75002
ELEMENTARY,JOE WRIGHT EL,JACKSONVILLE ISD,47.7,C+,CHEROKEE,482459002754,31.973712,-95.287586,75766
ELEMENTARY,JOELLA EXLEY EL,KATY ISD,67.3,A-,HARRIS,482517010765,29.735052,-95.749586,77494
ELEMENTARY,JOHANNA ODONNELL INT,FABENS ISD,54.2,B,EL PASO,481890001766,31.502331,-106.15145,79838
ELEMENTARY,JOHN & OLIVE HINOJOSA EL,RIO GRANDE CITY CISD,49.4,C+,STARR,483714006900,26.361352,-98.774992,78582
ELEMENTARY,JOHN A BAKER,PROSPER ISD,55.1,B,COLLIN,483600011847,33.240749,-96.686902,75071
HIGH,JOHN A DUBISKI CAREER H S,GRAND PRAIRIE ISD,83.3,A+,DALLAS,482142012129,32.700448,-97.023324,75052
ELEMENTARY,JOHN A SIPPEL EL,SCHERTZ-CIBOLO-U CITY ISD,48,C+,GUADALUPE,483948011556,29.614361,-98.240288,78154
MIDDLE,JOHN ADAMS MIDDLE,GRAND PRAIRIE ISD,26.3,D-,DALLAS,482142002143,32.757768,-97.016647,75050
ELEMENTARY,JOHN AND LYNN BRAWNER INT,GRANBURY ISD,48.8,C+,HOOD,482139008665,32.425512,-97.797792,76048
ELEMENTARY,JOHN AND POLLY TOWNLEY EL,EVERMAN ISD,39.6,D+,TARRANT,481881012275,32.602939,-97.283164,76140
ELEMENTARY,JOHN AND SHAMARION BARBER MIDDLE,DICKINSON ISD,60,B+,GALVESTON,481707010678,29.469212,-95.02229,77539
ELEMENTARY,JOHN ARREDONDO EL,LAMAR CISD,45.6,C,FORT BEND,482658013158,29.533629,-95.750479,77469
HIGH,JOHN B ALEXANDER H S,UNITED ISD,60.2,B,WEBB,484365007094,27.581753,-99.447607,78041
HIGH,JOHN B CONNALLY H S,PFLUGERVILLE ISD,34.7,F,TRAVIS,483483007467,30.419084,-97.676317,78753
ELEMENTARY,JOHN C WEBB EL,NAVASOTA ISD,27.1,F,GRIMES,483219003569,30.399638,-96.078394,77868
ELEMENTARY,JOHN D SPICER EL,BIRDVILLE ISD,49.8,C+,TARRANT,481023021496,32.857609,-97.280058,76137
ELEMENTARY,JOHN DOEDYNS EL,PHARR-SAN JUAN-ALAMO ISD,51.3,B-,HIDALGO,483486003914,26.197912,-98.154956,78589
ELEMENTARY,JOHN DRUGAN SCHOOL,SOCORRO ISD,62.7,B+,EL PASO,484071010660,31.728805,-106.258852,79928
MIDDLE,JOHN DRUGAN SCHOOL,SOCORRO ISD,64.5,A,EL PASO,484071010660,31.728805,-106.258852,79928
ELEMENTARY,JOHN F KENNEDY EL,LA JOYA ISD,63.2,B+,HIDALGO,481818007353,26.289315,-98.071067,78539
ELEMENTARY,JOHN F KENNEDY EL,EDINBURG CISD,47.2,C+,HIDALGO,481818007353,26.289315,-98.071067,78539
ELEMENTARY,JOHN F KENNEDY EL,MERCEDES ISD,40.4,C-,HIDALGO,481818007353,26.289315,-98.071067,78539
HIGH,JOHN F KENNEDY H S,EDGEWOOD ISD,38.5,D-,BEXAR,481815001624,29.3959,-98.557176,78226
ELEMENTARY,JOHN F KENNEDY LEARNING CENTER,DALLAS ISD,53.8,B-,DALLAS,481623007247,32.809831,-96.774279,75206
ELEMENTARY,JOHN F PEELER EL,DALLAS ISD,42.2,C-,DALLAS,481623001328,32.738148,-96.831819,75208
ELEMENTARY,JOHN F WARD EL,CLEAR CREEK ISD,53.5,B-,GALVESTON,481428006835,29.582282,-95.136196,77062
ELEMENTARY,JOHN G HARDIN EL,BURKBURNETT ISD,31.7,D-,WICHITA,481212000709,34.093923,-98.568139,76354
ELEMENTARY,JOHN G TOWER EL,BURKBURNETT ISD,44,C,WICHITA,481212000711,33.979796,-98.529274,76306
ELEMENTARY,JOHN H REAGAN EL,DALLAS ISD,56.2,B,DALLAS,481623001335,32.74681,-96.830999,75208
ELEMENTARY,JOHN H SHARY EL,SHARYLAND ISD,61.8,B+,HIDALGO,483993004528,26.22721,-98.290028,78574
ELEMENTARY,JOHN IRELAND EL,DALLAS ISD,45.4,C,DALLAS,481623001285,32.739266,-96.700756,75217
ELEMENTARY,JOHN J PERSHING EL,DALLAS ISD,50.6,B-,DALLAS,481623001329,32.887253,-96.809765,75230
MIDDLE,JOHN M TIDWELL MIDDLE,NORTHWEST ISD,55.6,B+,DENTON,483318012301,32.98069,-97.277401,76262
ELEMENTARY,JOHN MCKEEVER EL,PHARR-SAN JUAN-ALAMO ISD,58.1,B,HIDALGO,483486003909,26.174402,-98.129811,78516
ELEMENTARY,JOHN NEELY BRYAN EL,DALLAS ISD,36.8,D,DALLAS,481623001218,32.711129,-96.794861,75216
MIDDLE,JOHN P OJEDA MIDDLE,DEL VALLE ISD,24.9,F,TRAVIS,481662009527,30.190438,-97.71231,78744
ELEMENTARY,JOHN Q ADAMS EL,DALLAS ISD,37.7,D+,DALLAS,481623001287,32.734817,-96.67982,75217
ELEMENTARY,JOHN T WHITE EL,FORT WORTH ISD,36.8,D,TARRANT,481970012334,32.76487,-97.198031,76120
HIGH,JOHN TYLER H S,TYLER ISD,31.8,F,SMITH,484347004939,32.364123,-95.345536,75702
